Advanced Plant Geography,Mathematics & Sciences,Botany
Postcolonial Poetry In English,Arts & Humanities,Language and Literature
Criminal Sociology,Arts & Humanities,Sociology
Indian Banking In Global Arena,Business & Management,Finance
Indian Economy: Emerging Challenges and New Responses,Business & Management,Economics
Electronic Banking In India,Business & Management,Finance
Dynamics of India Sri Lanka Relationship: Since Independence,Business & Management,Management
Sales Tax Reforms In India,Business & Management,Taxation
Advanced Macroeconomics,Business & Management,Economics
Advanced Microeconomics,Business & Management,Economics
A Treatise on Instrumentation Engineering,Engineering,Electronics and Communication Engineering
Bioremediation of Pollutants,Engineering,Biochemical / Biomedical Engineering
International Financial Management,Business & Management,Finance
Probability & Statistics,Mathematics & Sciences,Mathematics & Statistics
Advanced Signal Analysis with Applications,Engineering,Electrical Engineering
Engineering Mathematics Ii,Mathematics & Sciences,Mathematics & Statistics
International Business,Business & Management,Business
Communication Systems,Engineering,Electronics and Communication Engineering
Reliability Technology: Theory and Applications,Engineering,Mechanical Engineering
Basic System Analysis,Engineering,Electrical Engineering
System Dynamics: Theory & Case Studies,Engineering,Mechanical Engineering
A Textbook of Environmental Chemistry,Mathematics & Sciences,Chemistry
"Database Management Systems, 2nd Ed",Engineering,Computer Science Engineering
Power Plant Engineering,Engineering,Mechanical Engineering
A Manual of Laboratory Experiments and Workshop Practice,Engineering,Electronics and Communication Engineering
Dictionary of Synonyms: Indian Medicinal Plants with An Appraisal of Indian Systems of Medicine,Medical,Medical Dictionaries
An Introduction to Equilibrium Statistical Mechanics,Mathematics & Sciences,Mathematics & Statistics
Thermal and Hydraulic Machines,Engineering,Mechanical Engineering
"Charles Darwin's Plough Earthworm Biology, Ecology and Tool for Vermitechnology",Engineering,Other Engineering
Energy Management and Conservation,Engineering,Mechanical Engineering
Basic Structural Analysis,Engineering,Civil Engineering
"Engineering Mechanics, 2nd Ed",Engineering,Mechanical Engineering
Calculus with Applications,Mathematics & Sciences,Mathematics & Statistics
Dot Net Technology,Engineering,Computer Science Engineering
Matrix Methods of Structural Analysis,Engineering,Civil Engineering
Engineering Mathematics Iii,Mathematics & Sciences,Mathematics & Statistics
Design of Machine Elements Vol 1,Engineering,Mechanical Engineering
Instrumental Methods of Analysis In Biotechnology,Engineering,BioTechnology
Biotechnology In Medicine and Agriculture: Principles and Practices,Engineering,BioTechnology
"Fluid Mechanics and Machinery, 2nd Ed",Engineering,Civil Engineering
Environment & Ecology,Engineering,Biochemical / Biomedical Engineering
Circuit Process Mechanism (With CD),Engineering,Electronics and Communication Engineering
Manual for Detailing of Steel Structues,Engineering,Civil Engineering
Statistics for Managers,Mathematics & Sciences,Mathematics & Statistics
Advanced Mathematics (Vol I),Mathematics & Sciences,Mathematics & Statistics
"Biomedical Electronics and Instrumentation Made Easy, 1st Ed",Engineering,Biochemical / Biomedical Engineering
"Fundamentals of Biomedical Engineering Made - Easy, 1st Ed",Engineering,Biochemical / Biomedical Engineering
Food Biotechnology Principles & Practices,Engineering,BioTechnology
"Biostatistics, 1st Ed",Mathematics & Sciences,Mathematics & Statistics
A Textbook of Digital Electronics,Engineering,Electronics and Communication Engineering
Frontiers In Biodiversity Studies,Mathematics & Sciences,Botany
"Indian Financial Systems, 1st Ed",Business & Management,Finance
"Basics of X - Ray Diffraction and its Applications, 1st Ed",Mathematics & Sciences,Physics
Gereen Chemistry Experiments: A Monograph,Mathematics & Sciences,Chemistry
Calculus with Applications,Mathematics & Sciences,Mathematics & Statistics
"Enzyme Technology, 2nd Ed, 1st Ed",Engineering,Other Engineering
Corporate Leadership: A Competitve Advantage,Business & Management,Management
Communication Systems,Engineering,Electronics and Communication Engineering
Power System Analysis,Engineering,Electrical Engineering
Environment and Ecology,Mathematics & Sciences,Environment
Computer Aided Design: A Basic and Mathematical Approach,Engineering,Computer Science Engineering
Optimization Techniques In Operation Research,Engineering,Mechanical Engineering
Engineering Mathematics Iv,Mathematics & Sciences,Mathematics & Statistics
Algal Biotechnology and Environment,Engineering,BioTechnology
Experiments Based on Analog and Digital Electronics,Engineering,Electrical Engineering
Fundamentals of Soft Computing & Intelligent System,Engineering,Other Engineering
Software Engineering,Engineering,Computer Science Engineering
Management Case Studies,Business & Management,Management
"A Textbook of Applied Physics, 2nd Ed Vol.2",Mathematics & Sciences,Physics
Analysis and Design of Foundations and Retaining Structures Subjected to Seismic Loads,Engineering,Civil Engineering
Knowledgement Management: Text & Cases,Business & Management,Management
Experiments with Microcontrollers,Engineering,Electronics and Communication Engineering
Practical Manual on Fermentation Technology,Engineering,Other Engineering
Optimization Techniques,Mathematics & Sciences,Mathematics & Statistics
Business Law,Law,Corporate
Principles & Practices of Air Pollution Control & Analysis,Engineering,Civil Engineering
Personality Development,Business & Management,Other Business and Management
Cloud Computing and Beyond,Engineering,Computer Science Engineering
Marketing Management,Business & Management,Management
Advance Mathematics (Vol II),Mathematics & Sciences,Mathematics & Statistics
Faculty Development for Teaching Engineering,Arts & Humanities,Education
Industrial Management,Business & Management,Management
Export Challenges & Strategies In Indian Industry,Business & Management,Business
Fluid Machinery Made Easy,Engineering,Mechanical Engineering
Project Management Made Easy,Business & Management,Management
Wireless Communication Systems,Engineering,Electronics and Communication Engineering
Statistics for Management Using Ms Excel,Mathematics & Sciences,Mathematics & Statistics
It Infrastructure and Management,Business & Management,Management
Political Socialisation of the Future Citizens,Arts & Humanities,Political Science
Human Rights & Internal Security,Arts & Humanities,Political Science
New Explorations In Recent Indian English Women Novilists,Arts & Humanities,Language and Literature
Recent Indian English Literature,Arts & Humanities,Language and Literature
Urban Politics In India,Arts & Humanities,Political Science
New Aspects In Postcolonial World Literature,Arts & Humanities,Language and Literature
Social Work Emerging Concerns & Challenges,Arts & Humanities,Sociology
Advertising & Sales Management Text & Cases,Arts & Humanities,Media & Journalism
Engineering and Managerial Economics,Business & Management,Economics
Microcontrol Embed Sys - Vij,Engineering,Industrial / Production Engineering
Biomedical Signal Proce - Vya,Engineering,Biochemical / Biomedical Engineering
"Unix and Shell Programming, 1st Ed",Engineering,Computer Science Engineering
Optoelectro Optic Commu - Sah,Engineering,Electrical Engineering
Quality Monitoring,Business & Management,Other Business and Management
Electrical Engg. (Ot) - Gup,Engineering,Electrical Engineering
A Prim Finite Ele Ana - Kul,Engineering,Aeronautical / Aerospace Engineering
Plcs & Scada - Meh,Engineering,Electrical Engineering
A Textbook of Higher Engineering Mathematics Sem - III,Mathematics & Sciences,Mathematics & Statistics
Engineering Mechanics,Engineering,Civil Engineering
Research Methods In Education,Arts & Humanities,Education
Methods of Data Analysis In Education,Arts & Humanities,Education
"Physics for Engineers - I (Bput, Orissa)",Mathematics & Sciences,Physics
Applied Maths - III (Cg) - Mis,Mathematics & Sciences,Mathematics & Statistics
Opti Comm & Opto Elect - Shu,Engineering,Electronics and Communication Engineering
"Engineering Physics (Panjab Technical University, Jalandhar)",Mathematics & Sciences,Physics
Engg Math I (JNTU) - Sat,Mathematics & Sciences,Mathematics & Statistics
Take Lesson Mis Oth - Saw,Business & Management,Other Business and Management
Micro Arch Pro App - Mah,Engineering,Electronics and Communication Engineering
Elec & Elect Engg (Tn) - Raj,Engineering,Electrical Engineering
Aspect of Material Hand - Aro,Engineering,Mechanical Engineering
Com Bas Num Stat Tech - Goy,Mathematics & Sciences,Mathematics & Statistics
"A Textbook of Engineering Mathematics (Cust, Kerala) Sem - III",Mathematics & Sciences,Mathematics & Statistics
Introduction to Database Management System,Engineering,Computer Science Engineering
Prin of Electronics - Cho,Engineering,Electronics and Communication Engineering
Prob Sol Engg Math I&Ii - Gup,Mathematics & Sciences,Mathematics & Statistics
Engg Eco & Fin Account - Kes,Business & Management,Economics
Financial Management and Investment Decisions,Business & Management,Investment
Symbolic Logic Proc - Ban,Mathematics & Sciences,Other Mathematics & Sciences
Account for Management - Pal,Business & Management,Management
Java Enter Prac App - Ibr,Engineering,Computer Science Engineering
Basic Mech Engg (Mgu) - Sha,Engineering,Mechanical Engineering
Prog Lang Design Const - Cha,Engineering,Computer Science Engineering
Principles of Manag - Mur,Business & Management,Management
Indus Safe Heal Env Sec - Pan,Engineering,Industrial / Production Engineering
Vlsi Design Theo Prac - Vij,Engineering,Electronics and Communication Engineering
Electronics & Micropro - Man,Engineering,Electronics and Communication Engineering
A Guide Wire Sens Net - Kum,Engineering,Electronics and Communication Engineering
Engg Math I (Gbtu) - Bal,Mathematics & Sciences,Mathematics & Statistics
Prof Comm Rem English - Gup,Business & Management,Communication
Engg Math Iii Uc (Ke) - Jam,Mathematics & Sciences,Mathematics & Statistics
Obj Ori Prog C++ Simp - Pan,Engineering,Computer Science Engineering
Engg Chemistry (Mtu) - Cha,Mathematics & Sciences,Chemistry
Basic Mech Engg (Mp) - Raj,Engineering,Mechanical Engineering
"Engineering Physics - 2, 2nd Ed",Mathematics & Sciences,Physics
"Engg Math V Mgu (Ke) - Jay, 1st Ed",Mathematics & Sciences,Mathematics & Statistics
"Engg Math Ii (Mtu) - Bal, 9th Ed",Mathematics & Sciences,Mathematics & Statistics
Disc Math Stru Iii (Mgu) - Jay,Mathematics & Sciences,Mathematics & Statistics
"A Textbook of Engineering Mathematics (Cust, Kerala) Semester - Iv, 1st Ed",Mathematics & Sciences,Mathematics & Statistics
Stat Method Appl - I - Mee,Mathematics & Sciences,Mathematics & Statistics
Vlsi Facbrication Technology,Engineering,Electronics and Communication Engineering
Tribology - Sha,Engineering,Mechanical Engineering
Concrete Technology - Las,Engineering,Civil Engineering
Cryptography and Network Security - A Practical Approach,Engineering,Computer Science Engineering
Introductionto Biotechnology - Dwi,Engineering,BioTechnology
Operation Research - Ism,Business & Management,Management
Soft Computing - Pan,Engineering,Computer Science Engineering
Management Info System - Mis,Business & Management,Management
New Real - Time Operating Systems for Embedded Systems,Engineering,Computer Science Engineering
